# gf180-pll :: pll-top-smoke acquisition transient
# record_id: 20260802-160926-8456ff3
# corner: typical_27c_3.30v (typical,res_typical,moscap_typical,mimcap_typical)
# config: N=8 band=5 icp_code=2 fref=9e6
# decimation: nearest-sample at 20e-9 s from the full ngspice trace
t_s,vctrl_v,lock_v,fb_v
9.62264754e-06,1.49313,1.63946e-08,-1.47746e-05
9.64270095e-06,1.52729,1.6073e-08,2.18039e-06
9.66275857e-06,1.51318,-3.5371e-08,3.3
9.68284363e-06,1.49835,5.66025e-09,3.3
9.7028947e-06,1.48532,5.65249e-09,4.41298e-07
9.72291328e-06,1.4744,3.37495e-08,-1.78508e-08
9.7429842e-06,1.50965,-5.27404e-09,9.01988e-07
9.76301361e-06,1.52155,-5.23799e-08,3.3
9.78302908e-06,1.50588,5.65951e-09,3.3
9.80307044e-06,1.49211,5.65879e-09,3.3
9.82312262e-06,1.47997,5.63989e-09,-2.89177e-06
9.84318738e-06,1.4904,9.72605e-09,0.000740256
9.8632381e-06,1.52525,9.71376e-09,1.4702e-08
9.8832972e-06,1.51372,4.41453e-08,3.3
9.90336487e-06,1.49915,5.66045e-09,3.3
9.9234576e-06,1.48631,5.65346e-09,1.83605e-06
9.94350966e-06,1.47502,5.61385e-09,-4.00105e-06
9.96359037e-06,1.50742,-5.3691e-09,-1.22207e-06
9.98361021e-06,1.52193,-3.44861e-08,3.3
1.00037e-05,1.50641,5.65923e-09,3.3
1.00237869e-05,1.49285,5.6588e-09,3.3
1.00438535e-05,1.48093,5.64136e-09,-3.6749e-06
1.00638994e-05,1.48788,3.39052e-10,-3.68371e-08
1.00839859e-05,1.52348,3.12963e-10,4.15269e-07
1.01040601e-05,1.51398,-4.15055e-08,3.3
1.01240997e-05,1.49971,5.66043e-09,3.3
1.0144149e-05,1.48713,5.65413e-09,-7.76969e-07
1.01642303e-05,1.47603,5.61623e-09,-9.68939e-07
1.01842714e-05,1.50521,-5.46948e-09,2.16939e-06
1.02042816e-05,1.52211,-6.87486e-09,3.30001
1.0224305e-05,1.50684,5.65937e-09,3.29922
1.02443739e-05,1.49355,5.65895e-09,3.30197
1.02644703e-05,1.48183,5.64267e-09,-2.81188e-06
1.02844834e-05,1.48497,1.05124e-08,-2.90843e-07
1.03045763e-05,1.52132,1.6242e-09,1.78115e-06
1.03246277e-05,1.51432,3.85251e-08,3.3
1.03447186e-05,1.50027,5.66036e-09,3.3
1.03647584e-05,1.48792,5.6548e-09,-7.99594e-06
1.03847987e-05,1.47705,5.61937e-09,6.52118e-06
1.04048153e-05,1.50265,4.45595e-08,-4.0656e-06
1.04248478e-05,1.52262,6.804e-08,3.304
1.04448521e-05,1.50749,5.68827e-09,3.3
1.04648819e-05,1.49444,5.65935e-09,3.3
1.04849617e-05,1.48291,5.64448e-09,-4.26678e-07
1.05049822e-05,1.48209,-4.6255e-08,-1.38859e-07
1.05250537e-05,1.51902,2.72534e-08,-3.20615e-07
1.05451092e-05,1.51473,1.83357e-08,3.3
1.05651338e-05,1.50097,5.65994e-09,3.3
1.0585224e-05,1.4888,5.65549e-09,2.86105e-05
1.06052493e-05,1.47812,5.62273e-09,-5.44294e-06
1.06253246e-05,1.49998,7.86669e-09,-1.44054e-06
1.06453723e-05,1.52296,-3.68626e-08,3.3
1.0665412e-05,1.50796,4.72439e-08,3.3
1.06855018e-05,1.49509,5.65968e-09,3.3
1.07055764e-05,1.48378,5.64557e-09,-3.71126e-06
1.07256577e-05,1.47972,2.79044e-07,-9.67217e-07
1.07457399e-05,1.5169,1.12027e-08,-2.19608e-06
1.0765795e-05,1.5152,-3.36887e-08,3.3
1.07858445e-05,1.50165,5.66001e-09,3.3
1.08058736e-05,1.48972,5.65599e-09,-0.000975167
1.08259179e-05,1.4792,5.62585e-09,0.00213032
1.08459401e-05,1.49753,1.29757e-08,4.1022e-07
1.08659981e-05,1.52339,-2.75967e-08,3.3
1.08860959e-05,1.50853,-2.69768e-08,3.3
1.0906129e-05,1.49591,5.65992e-09,3.3
1.09261524e-05,1.4848,5.64707e-09,4.83049e-06
1.09462294e-05,1.4779,-6.50781e-08,3.16195e-08
1.09663027e-05,1.51462,4.57181e-09,-2.8297e-06
1.09863448e-05,1.51556,-2.82156e-08,3.3
1.10063923e-05,1.50225,5.66013e-09,3.29997
1.10264436e-05,1.49051,5.65642e-09,3.3
1.10465386e-05,1.48015,5.62786e-09,-7.23486e-07
1.10665758e-05,1.49493,1.03162e-08,-6.59742e-07
1.10866041e-05,1.52347,3.97244e-08,3.3
1.11066962e-05,1.50893,-2.76371e-08,3.3
1.11267472e-05,1.49653,5.65984e-09,3.3
1.11467915e-05,1.4856,5.64812e-09,-5.03865e-06
1.11668354e-05,1.47599,5.5902e-09,9.96673e-09
1.11869247e-05,1.51226,8.37684e-09,2.28652e-05
1.12069665e-05,1.51588,3.76449e-08,3.30001
1.12270209e-05,1.50281,5.6598e-09,3.3
1.12470424e-05,1.49128,5.65702e-09,3.3
1.12670486e-05,1.48114,5.63065e-09,1.7812e-06
1.12870555e-05,1.49191,-5.73545e-09,-1.21521e-06
1.13071148e-05,1.52339,-4.3497e-08,3.3
1.13271224e-05,1.50942,5.72288e-08,3.30001
1.13471592e-05,1.49722,5.65976e-09,3.29997
1.1367239e-05,1.48647,5.64958e-09,8.6387e-06
1.13872392e-05,1.47703,5.59655e-09,0.00679536
1.14073123e-05,1.5094,1.67974e-08,-1.7385e-06
1.14274016e-05,1.51626,-3.10369e-08,3.3
1.14474431e-05,1.50341,5.65981e-09,3.3
1.14675418e-05,1.49203,5.65761e-09,3.3
1.14875906e-05,1.48204,5.63347e-09,-3.94283e-06
1.15076531e-05,1.48897,-5.03205e-09,1.38432e-08
1.15276687e-05,1.52292,3.72053e-08,3.30002
1.15477601e-05,1.50991,3.03967e-08,3.30001
1.15678078e-05,1.49791,5.66e-09,3.3
1.15878649e-05,1.48734,5.65059e-09,0.000289545
1.1607938e-05,1.47802,5.6009e-09,-9.6257e-07
1.16279935e-05,1.50711,1.68965e-08,6.96569e-07
1.16480464e-05,1.51655,6.42909e-08,3.3
1.16680654e-05,1.50393,5.65981e-09,3.3
1.16880784e-05,1.49279,5.65796e-09,3.3
1.17081134e-05,1.48296,5.63556e-09,1.68107e-06
1.17282045e-05,1.48594,1.30689e-08,-1.0711e-06
1.17482504e-05,1.5203,2.24132e-07,3.30015
1.17683139e-05,1.51034,-4.79315e-08,3.3
1.17884038e-05,1.49852,5.6603e-09,3.3
1.18084388e-05,1.48813,5.65143e-09,4.22153e-06
1.18284952e-05,1.47898,5.60548e-09,4.8952e-06
1.18485059e-05,1.50438,1.69797e-08,2.93809e-07
1.1868533e-05,1.51683,5.73511e-08,3.30001
1.18886099e-05,1.50437,5.62706e-08,3.3
1.19086506e-05,1.49341,5.65829e-09,3.3
1.19287384e-05,1.48373,5.63777e-09,7.48677e-07
1.19487676e-05,1.48303,6.41052e-08,1.98782e-06
1.19688017e-05,1.52139,-5.86064e-09,1.38785e-06
1.19888952e-05,1.51062,-3.99269e-08,3.3
1.20089109e-05,1.49905,5.66001e-09,3.3
1.20289777e-05,1.48883,5.65236e-09,2.23789e-06
1.20490667e-05,1.47983,5.60971e-09,-2.83217e-08
1.2069101e-05,1.50166,-6.05877e-09,-8.81338e-07
1.20891385e-05,1.51725,6.37751e-08,3.3
1.21092256e-05,1.50492,-5.11991e-08,3.3
1.21292438e-05,1.49415,5.65833e-09,3.29999
1.21492642e-05,1.48466,5.64005e-09,3.92739e-05
1.21692874e-05,1.48063,2.7043e-06,-4.01143e-05
1.21893347e-05,1.51892,1.70604e-08,-1.32525e-06
1.22093433e-05,1.51115,-4.7466e-08,3.3
1.22293477e-05,1.49977,5.66015e-09,3.3
1.22494313e-05,1.4897,5.65368e-09,5.59147e-07
1.22695028e-05,1.48084,5.61413e-09,-3.56803e-07
1.22895209e-05,1.49862,-6.16771e-09,1.30597e-06
1.23095969e-05,1.51764,-1.74784e-08,3.3
1.23296235e-05,1.50545,2.83212e-08,3.30001
1.23496393e-05,1.49485,5.65858e-09,3.2997
1.23696394e-05,1.48552,5.64224e-09,1.91726e-07
1.23896395e-05,1.47799,7.1715e-08,-6.66477e-08
1.24096837e-05,1.51596,1.70124e-08,-2.51519e-07
1.24297757e-05,1.51157,5.3158e-08,3.3
1.24497784e-05,1.50037,5.66005e-09,3.3
1.24698301e-05,1.49048,5.65442e-09,4.41641e-06
1.24899202e-05,1.48175,5.61873e-09,3.97703e-06
1.2509921e-05,1.49534,2.0056e-08,-9.27308e-07
1.25299366e-05,1.51825,2.89342e-08,3.29994
1.2550015e-05,1.50605,-1.71349e-08,3.29999
1.25700196e-05,1.49562,5.65901e-09,3.3
1.25900563e-05,1.48641,5.64423e-09,1.32924e-06
1.2610068e-05,1.47831,5.57332e-09,-1.18211e-06
1.26301666e-05,1.51324,4.02045e-08,-1.11594e-06
1.26501949e-05,1.51204,7.23884e-08,3.3
1.26702577e-05,1.50098,5.65993e-09,3.3
1.26902883e-05,1.49125,5.65537e-09,7.73121e-05
1.27103807e-05,1.48266,5.62253e-09,-1.50098e-05
1.27304152e-05,1.49215,-1.12633e-09,-2.07266e-07
1.2750462e-05,1.51857,-3.5686e-08,3.3
1.2770558e-05,1.50643,-3.47523e-08,3.3
1.27906062e-05,1.49615,5.65935e-09,3.3
1.28106132e-05,1.48712,5.64569e-09,4.16376e-06
1.28306528e-05,1.47915,5.58055e-09,3.37777e-06
1.28507064e-05,1.51048,2.86394e-08,4.69656e-07
1.28707423e-05,1.51223,-2.93265e-08,3.3
1.28907917e-05,1.50139,5.65964e-09,3.3
1.29107982e-05,1.49184,5.65596e-09,3.2918
1.29308888e-05,1.4834,5.62596e-09,4.19487e-06
1.29509679e-05,1.48892,1.88395e-08,6.83931e-07
1.29710457e-05,1.51881,4.11557e-08,3.30001
1.29910766e-05,1.50685,4.03938e-08,3.3
1.30111336e-05,1.49673,5.65963e-09,3.3
1.30311355e-05,1.48785,5.64724e-09,2.96895e-06
1.30512335e-05,1.47999,5.58662e-09,-3.40283e-06
1.30712343e-05,1.50766,-1.61722e-09,1.94309e-06
1.30912716e-05,1.51256,-4.78059e-08,3.29633
1.31112752e-05,1.50193,-4.66555e-08,3.30057
1.31313506e-05,1.4925,5.65641e-09,3.3
1.31513882e-05,1.48422,5.62937e-09,2.19491e-06
1.31714674e-05,1.48575,-2.07665e-08,4.93477e-07
1.31915003e-05,1.51895,5.7556e-08,3.30001
1.3211517e-05,1.50739,5.62939e-08,3.3
1.3231526e-05,1.49745,5.65984e-09,3.30001
1.32516045e-05,1.48866,5.64858e-09,-1.87694e-06
1.32716142e-05,1.48095,5.59419e-09,-3.57854e-06
1.32916455e-05,1.5046,3.26237e-10,0.00288647
1.33117367e-05,1.513,3.57484e-08,3.3
1.33317755e-05,1.50251,3.51001e-08,3.3
1.33518399e-05,1.49323,5.65698e-09,3.3
1.33718435e-05,1.48508,5.63249e-09,-2.7482e-06
1.33919041e-05,1.48296,1.43488e-06,6.40209e-09
1.34119116e-05,1.51874,-4.68025e-08,3.30001
1.34319253e-05,1.5079,-4.00854e-08,3.3
1.34519385e-05,1.4981,5.6599e-09,3.3
1.34719708e-05,1.48946,5.65006e-09,2.414e-05
1.34920325e-05,1.48184,5.60032e-09,-4.96804e-06
1.35120921e-05,1.5015,-6.46388e-09,-9.28039e-07
1.35321257e-05,1.51316,4.89827e-08,3.3
1.3552191e-05,1.50284,-3.67205e-08,3.3
1.35722028e-05,1.49375,5.65734e-09,3.3
1.35922041e-05,1.48574,5.63561e-09,-4.84721e-06
1.36122071e-05,1.48044,6.48174e-08,-9.78067e-08
1.36322513e-05,1.51667,-1.23728e-07,3.30113
1.36522951e-05,1.5082,-5.23656e-08,3.30007
1.36723654e-05,1.49854,5.65973e-09,3.3
1.36923856e-05,1.49006,5.6516e-09,-4.4757e-06
1.37124453e-05,1.48257,5.60649e-09,8.41187e-06
1.37324778e-05,1.49802,1.74706e-08,-9.00866e-07
1.37525421e-05,1.51375,-5.19687e-08,3.3
1.3772553e-05,1.50355,6.20525e-08,3.30001
1.37925922e-05,1.49456,5.65829e-09,3.3
1.38126139e-05,1.48665,5.63821e-09,2.67324e-06
1.38327016e-05,1.47967,5.54871e-09,-1.58354e-05
1.38528004e-05,1.51648,1.73747e-08,-3.53238e-07
1.38728754e-05,1.50869,4.15518e-08,3.3
1.38928876e-05,1.4992,5.65968e-09,3.3
1.39129212e-05,1.49083,5.65266e-09,-2.04822e-06
1.39329542e-05,1.48346,5.61142e-09,-1.01155e-06
1.39530355e-05,1.49496,1.75649e-08,9.19403e-07
1.39731354e-05,1.51416,3.07463e-08,3.3
1.3993171e-05,1.50403,-1.88855e-08,3.3
1.4013203e-05,1.49519,5.65847e-09,3.3
1.40332485e-05,1.48739,5.64042e-09,0.00703432
1.40532834e-05,1.48052,5.55784e-09,-2.05897e-06
1.40733007e-05,1.51364,4.13216e-09,1.46549e-06
1.40933775e-05,1.50908,-3.76258e-08,3.3
1.41134098e-05,1.49973,5.65972e-09,3.3
1.41334217e-05,1.4915,5.65356e-09,5.06388e-06
1.41534916e-05,1.48423,5.61633e-09,4.78935e-06
1.41734959e-05,1.49153,-6.60101e-09,8.31566e-06
1.41935912e-05,1.51456,4.32537e-08,3.30001
1.42136289e-05,1.50447,4.24636e-08,3.29848
1.4233673e-05,1.49576,5.65857e-09,3.3
1.42537019e-05,1.48809,5.64243e-09,1.23686e-06
1.42738007e-05,1.48131,5.56686e-09,2.44866e-06
1.4293838e-05,1.51076,3.92205e-09,1.51234e-06
1.43139202e-05,1.50936,-2.9629e-08,3.3
1.43339557e-05,1.50017,5.65954e-09,3.3
1.4354001e-05,1.49206,5.65444e-09,6.44548e-06
1.43740406e-05,1.48492,5.61979e-09,-1.79295e-06
1.43940488e-05,1.48832,1.65522e-08,2.41119e-05
1.44141344e-05,1.51495,-1.42583e-08,3.30178
1.44341522e-05,1.50488,-1.38412e-08,3.3
1.44542351e-05,1.49628,5.65899e-09,3.3
1.44743169e-05,1.48872,5.64408e-09,3.0127e-06
1.44943332e-05,1.48208,5.57522e-09,3.00333e-06
1.45143767e-05,1.50781,2.0725e-10,-2.51999e-06
1.45344139e-05,1.50965,-3.06051e-08,3.3
1.45544744e-05,1.5006,-2.98839e-08,3.3
1.45744805e-05,1.49264,5.65531e-09,-0.000125847
1.45944989e-05,1.48562,5.6239e-09,0.00057214
1.4614532e-05,1.4853,5.89339e-07,3.35857e-09
1.46345579e-05,1.51517,6.56983e-08,3.30001
1.46545705e-05,1.50513,-5.32041e-08,3.29999
1.46746509e-05,1.49669,5.65911e-09,3.3
1.46947118e-05,1.48926,5.64621e-09,-1.52903e-06
1.47147261e-05,1.48274,5.58363e-09,-1.61985e-06
1.47347701e-05,1.50439,-8.45716e-09,-2.49427e-07
1.47548174e-05,1.50988,-5.38151e-08,3.3
1.47749092e-05,1.50097,6.392e-08,3.29995
1.47949833e-05,1.49312,5.65585e-09,3.3
1.48150131e-05,1.48622,5.62748e-09,-3.97391e-07
1.48350761e-05,1.48296,-2.97927e-08,-3.35248e-08
1.48551126e-05,1.51531,3.00696e-08,3.3
1.48751977e-05,1.50544,2.95995e-08,3.3
1.48952111e-05,1.49716,5.65927e-09,3.3
1.49153037e-05,1.48984,5.64777e-09,5.84133e-06
1.49353507e-05,1.48342,5.58992e-09,7.61869e-06
1.49553666e-05,1.50137,-6.66134e-09,5.78254e-06
1.49754665e-05,1.51012,-5.17162e-08,3.3
1.49955022e-05,1.50139,-5.04336e-08,3.3
1.50155929e-05,1.49366,5.65665e-09,3.3
1.50356678e-05,1.48685,5.63025e-09,2.2616e-07
1.50557056e-05,1.48087,5.51663e-09,5.22686e-09
1.50757091e-05,1.51521,-1.54303e-08,3.3
1.50957258e-05,1.5058,2.9096e-08,3.30001
1.51157634e-05,1.49764,5.6594e-09,3.3
1.51357902e-05,1.49046,5.64935e-09,8.56827e-06
1.51558536e-05,1.48413,5.59672e-09,-0.000215756
1.517595e-05,1.49822,-6.76727e-09,8.21367e-07
1.51959592e-05,1.51037,5.15993e-08,3.3
1.52159973e-05,1.50178,-3.93189e-08,3.3
1.52360619e-05,1.49418,5.65703e-09,3.3
1.52561615e-05,1.48747,5.63352e-09,-3.42257e-06
1.52761937e-05,1.48159,5.52927e-09,3.78128e-06
1.52961969e-05,1.51417,2.08999e-07,3.30002
1.53162593e-05,1.5061,4.30599e-08,3.3
1.53362979e-05,1.49808,5.65916e-09,3.29678
1.53563133e-05,1.49102,5.65071e-09,4.33371e-07
1.53763813e-05,1.48478,5.60282e-09,-4.5612e-07
1.5396383e-05,1.49462,-6.89128e-09,4.15465e-07
1.54164511e-05,1.51053,-2.93985e-08,3.3
1.54364937e-05,1.50207,3.99479e-08,3.30001
1.54565625e-05,1.4946,5.65738e-09,3.3
1.54765756e-05,1.48804,5.63636e-09,-1.15106e-06
1.54965867e-05,1.48226,5.54305e-09,4.91077e-06
1.55166099e-05,1.51376,1.95657e-09,-0.020258
1.55366403e-05,1.50637,4.6032e-08,3.3
1.55566543e-05,1.49849,5.65913e-09,3.3
1.55767393e-05,1.49152,5.65189e-09,1.23364e-07
1.5596807e-05,1.48539,5.60862e-09,-1.42269e-06
1.56168832e-05,1.4911,4.45444e-09,3.20554e-07
1.56369037e-05,1.51081,-3.41207e-08,3.3
1.56569472e-05,1.50243,-3.33577e-08,3.3
1.56770091e-05,1.49508,5.65805e-09,3.3
1.56970188e-05,1.48862,5.63933e-09,1.44668e-06
1.57170756e-05,1.48292,5.55459e-09,0.00411786
1.57371691e-05,1.51076,-6.70878e-09,5.98651e-07
1.57571843e-05,1.50673,-1.75013e-08,3.3
1.57772141e-05,1.49895,-1.70452e-08,3.3
1.5797267e-05,1.4921,5.65316e-09,2.58706e-06
1.58172879e-05,1.48607,5.61401e-09,-1.38841e-06
1.5837311e-05,1.48778,2.14339e-07,1.45835e-06
1.58573949e-05,1.51135,3.56142e-08,3.3
1.58774121e-05,1.50298,-2.36607e-08,3.29999
1.58974489e-05,1.49572,5.65849e-09,3.30525
1.59175386e-05,1.48932,5.64152e-09,5.12858e-06
1.59375572e-05,1.4837,5.5645e-09,4.75592e-06
1.59576166e-05,1.50757,-3.0614e-08,-4.85852e-07
1.5977712e-05,1.50712,7.60443e-08,3.3
1.59977662e-05,1.49945,-6.35305e-08,3.3
1.60177929e-05,1.4927,5.65391e-09,-3.3242e-06
1.60378324e-05,1.48675,5.61876e-09,-4.1723e-06
1.60578753e-05,1.4853,2.65206e-05,4.42364e-07
1.60778959e-05,1.51178,-3.21166e-08,3.30258
1.60979935e-05,1.50334,-3.13501e-08,3.29999
1.61180893e-05,1.49618,5.65875e-09,3.3
1.6138132e-05,1.48989,5.64364e-09,-1.94572e-06
1.61582085e-05,1.48434,5.57299e-09,4.60456e-07
1.61782274e-05,1.50456,2.45924e-08,-1.32051e-06
1.61982933e-05,1.50737,6.53041e-08,3.3
1.62183116e-05,1.49984,-5.28602e-08,3.3
1.623833e-05,1.4932,5.65492e-09,0.000103318
1.62583424e-05,1.48735,5.62305e-09,-1.89509e-06
1.62783524e-05,1.48377,1.56625e-08,-3.43263e-08
1.62983677e-05,1.51213,5.64833e-08,3.3
1.63184115e-05,1.50368,-4.41272e-08,3.3
1.6338503e-05,1.49663,5.65886e-09,3.3
1.63585059e-05,1.49045,5.64568e-09,-2.17962e-06
1.63785839e-05,1.48498,5.58211e-09,2.22277e-06
1.63986044e-05,1.5009,4.39492e-08,3.48906e-07
1.64186232e-05,1.5075,-8.71988e-09,3.3
1.64386312e-05,1.50012,1.97306e-08,3.30004
1.64586364e-05,1.49359,5.65573e-09,3.3
1.64787268e-05,1.48782,5.62697e-09,9.40181e-09
1.64988255e-05,1.48274,5.50212e-09,-6.13715e-08
1.65188374e-05,1.51227,-6.41165e-08,3.3
1.65388803e-05,1.50396,7.40238e-08,3.3
1.65589738e-05,1.49702,5.65879e-09,3.3
1.65790497e-05,1.49091,5.64746e-09,-3.47207e-06
1.65990763e-05,1.48555,5.59015e-09,3.22042e-06
1.66191608e-05,1.49748,-1.73169e-08,2.22529e-06
1.66392036e-05,1.50783,-1.62306e-08,3.3
1.66592354e-05,1.50055,-1.57675e-08,3.3
1.66792535e-05,1.49411,5.65634e-09,3.3
1.66992963e-05,1.48844,5.63033e-09,-1.82499e-06
1.67193592e-05,1.48343,5.51743e-09,9.42749e-07
1.67394081e-05,1.51222,2.41724e-08,3.30001
1.67594228e-05,1.50429,-1.71669e-08,3.3
1.6779454e-05,1.49748,5.65915e-09,3.3
1.67995059e-05,1.49147,5.64915e-09,2.85707e-06
1.68195418e-05,1.48618,5.59728e-09,-7.11094e-06
1.68396371e-05,1.4939,-1.02306e-08,-9.82931e-07
1.68597362e-05,1.50808,-1.53923e-08,3.3
1.6879805e-05,1.5009,2.6248e-08,3.3
1.68999011e-05,1.49453,5.65689e-09,3.3
1.69199353e-05,1.48895,5.63325e-09,-3.86168e-07
1.69400237e-05,1.48402,5.52921e-09,-3.11572e-06
1.69600768e-05,1.51113,-1.51565e-07,3.30002
1.6980146e-05,1.5044,6.50486e-08,3.30001
1.70001483e-05,1.49772,-5.26169e-08,3.29501
1.70201878e-05,1.49182,5.65045e-09,3.30515e-06
1.7040269e-05,1.48662,5.60244e-09,4.69078e-06
1.70603179e-05,1.49079,-2.9472e-08,-1.12279e-08
1.70804102e-05,1.50817,-4.95109e-08,3.3
1.71004689e-05,1.50111,-4.82883e-08,3.3
1.7120488e-05,1.49488,5.65735e-09,3.3
1.71405275e-05,1.48939,5.6363e-09,5.58863e-06
1.71605657e-05,1.48456,5.54178e-09,-5.22092e-06
1.71805659e-05,1.51077,2.10205e-08,0.533887
1.72006492e-05,1.5046,-1.80078e-08,3.29999
1.72206863e-05,1.49802,2.88366e-08,3.3
1.72407308e-05,1.49222,5.65157e-09,-1.47378e-06
1.72608128e-05,1.4871,5.6083e-09,-2.28391e-06
1.7280867e-05,1.4878,3.7804e-06,-1.4396e-08
1.7300957e-05,1.50833,3.4148e-08,3.3
1.73209575e-05,1.50136,-2.21972e-08,3.3
1.73410288e-05,1.49522,5.65763e-09,3.3
1.73610338e-05,1.48983,5.63895e-09,-5.79502e-06
1.73810466e-05,1.48508,5.5535e-09,0.0024242
1.74010694e-05,1.50741,-1.67951e-08,1.11985e-06
1.74211245e-05,1.50489,2.68002e-08,3.3
1.7441174e-05,1.49841,-1.50533e-08,3.3
1.74612441e-05,1.49269,5.65257e-09,-3.31551e-06
1.74813028e-05,1.48765,5.61356e-09,7.13107e-06
1.75013145e-05,1.48536,5.27176e-09,-1.77148e-07
1.75213987e-05,1.50863,3.82657e-08,3.3
1.75414316e-05,1.50163,-2.62737e-08,3.30001
1.7561461e-05,1.4956,5.65786e-09,3.3044
1.75814816e-05,1.49029,5.64176e-09,-2.38233e-06
1.76015121e-05,1.48562,5.56433e-09,1.14523e-08
1.76215573e-05,1.50393,2.02263e-08,5.90585e-07
1.76415741e-05,1.50502,-2.30577e-08,3.3
1.76616195e-05,1.49865,3.3824e-08,3.3
1.76816686e-05,1.49303,5.65374e-09,-1.28227e-05
1.77017554e-05,1.48808,5.61884e-09,4.16226e-06
1.77217853e-05,1.48373,5.46859e-09,7.50959e-06
1.77418013e-05,1.50893,-1.48467e-08,3.29825
1.77618993e-05,1.50184,-1.44025e-08,3.3
1.77819693e-05,1.4959,5.65802e-09,3.3
1.78020382e-05,1.49067,5.64365e-09,-2.66144e-06
1.78220958e-05,1.48607,5.57387e-09,-1.65536e-06
1.78420996e-05,1.50042,-6.52651e-09,-1.78077e-07
1.78621406e-05,1.50535,4.67633e-08,3.3
1.78822218e-05,1.49906,4.59819e-08,3.30001
1.79022418e-05,1.49353,5.6544e-09,-0.000131951
1.79222866e-05,1.48865,5.62339e-09,0.000156403
1.79423467e-05,1.48435,5.48659e-09,-4.43069e-06
1.79623903e-05,1.50942,-3.83752e-08,3.3
1.79824692e-05,1.50227,4.87611e-08,3.30001
1.80024972e-05,1.49641,5.65838e-09,3.3
1.80225341e-05,1.49125,5.6457e-09,-7.88369e-07
1.80426303e-05,1.4867,5.58237e-09,-3.99273e-08
1.80626328e-05,1.49697,6.47646e-10,1.00808e-06
1.80826471e-05,1.50561,-4.62655e-08,3.3
1.81026517e-05,1.49944,-4.52038e-08,3.30003
1.812267e-05,1.49399,5.65545e-09,3.3
1.81427303e-05,1.48917,5.62747e-09,4.17887e-06
1.81628276e-05,1.48493,5.50435e-09,1.02599e-06
1.81828837e-05,1.50962,-3.57374e-08,3.3
1.8202888e-05,1.50263,4.61675e-08,3.3
1.82228902e-05,1.49686,5.65835e-09,3.3
1.82428968e-05,1.49177,5.64769e-09,-3.78205e-06
1.82629014e-05,1.4873,5.59178e-09,3.9109e-06
1.82829276e-05,1.49297,2.76411e-08,0.000770101
1.83029543e-05,1.50595,-3.5669e-08,3.3
1.83229826e-05,1.49986,4.60384e-08,3.3
1.83429941e-05,1.49448,5.65633e-09,3.3
1.83630543e-05,1.48972,5.63131e-09,4.20503e-06
1.83831485e-05,1.48553,5.52169e-09,1.29602e-06
1.84032036e-05,1.50544,6.14681e-08,3.30001
1.84232974e-05,1.50288,5.23945e-08,3.3
1.84433135e-05,1.49719,5.14398e-08,3.3
1.84633891e-05,1.49217,5.64932e-09,1.37891e-05
1.84834079e-05,1.48776,5.59897e-09,-1.03557e-06
1.85034347e-05,1.48975,4.20852e-07,4.37211e-09
1.85235248e-05,1.50609,3.74169e-08,3.3
1.85436128e-05,1.50008,3.67089e-08,3.3
1.85636384e-05,1.49479,5.65656e-09,3.3
1.85836603e-05,1.49012,5.63436e-09,-4.89163e-06
1.8603696e-05,1.48601,5.53534e-09,-6.20121e-06
1.86236996e-05,1.5066,4.97552e-06,3.30011
1.86437495e-05,1.50312,-3.51946e-08,3.29996
1.86638213e-05,1.4975,4.57137e-08,3.3
1.86839012e-05,1.49256,5.65076e-09,-9.81669e-07
1.87039236e-05,1.48821,5.60553e-09,-1.51717e-06
1.8723997e-05,1.48725,-6.01472e-08,2.15992e-09
1.87440447e-05,1.50631,4.56648e-08,3.3
1.87640543e-05,1.50039,-3.34683e-08,3.3
1.87841041e-05,1.49516,5.6572e-09,3.3
1.8804147e-05,1.49056,5.6378e-09,-4.4381e-07
1.88242294e-05,1.4865,5.54794e-09,8.82868e-06
1.88442795e-05,1.50656,-7.12173e-09,1.0021e-06
1.8864341e-05,1.50334,2.87104e-08,3.3
1.88843611e-05,1.49782,-1.69245e-08,3.3
1.89044605e-05,1.49295,5.65172e-09,1.40831e-06
1.89245505e-05,1.48865,5.61056e-09,9.82044e-07
1.89445865e-05,1.48489,5.43454e-09,3.99989e-09
1.89646847e-05,1.50636,5.48983e-08,3.3
1.89847621e-05,1.50046,5.38783e-08,3.3
1.90048201e-05,1.49533,5.65747e-09,3.30001
1.90248408e-05,1.49082,5.6397e-09,3.03439e-05
1.90449048e-05,1.48684,5.55808e-09,1.09522e-06
1.90649539e-05,1.50328,1.78901e-08,1.15919e-06
1.90849768e-05,1.50335,5.96688e-08,3.3
1.91049889e-05,1.49795,5.86287e-08,3.30001
1.91250015e-05,1.49319,5.65303e-09,5.1219e-07
1.91450397e-05,1.48898,5.61622e-09,3.71834e-06
1.91650408e-05,1.48529,5.45773e-09,-4.67564e-06
1.91850492e-05,1.50673,6.51835e-08,3.30002
1.92051187e-05,1.50074,6.40031e-08,3.3
1.92251209e-05,1.4957,5.65776e-09,3.3
1.9245208e-05,1.49124,5.6425e-09,2.28551e-06
1.92652691e-05,1.48732,5.56979e-09,2.29934e-06
1.92853298e-05,1.4993,2.17748e-09,-2.96756e-07
1.93053417e-05,1.5036,-3.22242e-08,3.3
1.93253502e-05,1.49828,4.28072e-08,3.30001
