# measured filter impedance, decimated from 40 to 5 points per
# decade for the committed artifact (the analysis above used the
# full-resolution sweep from the raw corner logs).
bundle,res_sec,moscap_sec,mimcap_sec,temp_c,vctrl_v,freq_hz,zmag_ohm,zph_deg
rff-mtyp-xss,ff,typical,ss,-40,2.7,6.30957e+06,11200.5,-79.6339
rff-mtyp-xss,ff,typical,ss,-40,2.7,1e+07,7139.43,-83.4071
rff-mtyp-xss,ff,typical,ss,-40,2.7,1.58489e+07,4523.29,-85.8177
rff-mtyp-xss,ff,typical,ss,-40,2.7,2.51189e+07,2858.77,-87.3412
rff-mtyp-xss,ff,typical,ss,-40,2.7,3.98107e+07,1805.05,-88.2950
rff-mtyp-xss,ff,typical,ss,-40,2.7,6.30957e+07,1139.36,-88.8829
rff-mtyp-xss,ff,typical,ss,-40,2.7,1e+08,719.186,-89.2346
rff-mtyp-xss,ff,typical,ss,27,0.3,100,1.41695e+07,-89.7497
rff-mtyp-xss,ff,typical,ss,27,0.3,158.489,8.94046e+06,-89.6133
rff-mtyp-xss,ff,typical,ss,27,0.3,251.189,5.64124e+06,-89.3935
rff-mtyp-xss,ff,typical,ss,27,0.3,398.107,3.55969e+06,-89.0429
rff-mtyp-xss,ff,typical,ss,27,0.3,630.957,2.24651e+06,-88.4858
rff-mtyp-xss,ff,typical,ss,27,0.3,1000,1.41823e+06,-87.6026
rff-mtyp-xss,ff,typical,ss,27,0.3,1584.89,896069,-86.2050
rff-mtyp-xss,ff,typical,ss,27,0.3,2511.89,567325,-84.0000
rff-mtyp-xss,ff,typical,ss,27,0.3,3981.07,361020,-80.5461
rff-mtyp-xss,ff,typical,ss,27,0.3,6309.57,232570,-75.2286
rff-mtyp-xss,ff,typical,ss,27,0.3,10000,154060,-67.3640
rff-mtyp-xss,ff,typical,ss,27,0.3,15848.9,107935,-56.6818
rff-mtyp-xss,ff,typical,ss,27,0.3,25118.9,82693.4,-44.2121
rff-mtyp-xss,ff,typical,ss,27,0.3,39810.7,70146.3,-32.3924
rff-mtyp-xss,ff,typical,ss,27,0.3,63095.7,64434.8,-23.4097
rff-mtyp-xss,ff,typical,ss,27,0.3,100000,61909.8,-17.9988
rff-mtyp-xss,ff,typical,ss,27,0.3,158489,60610.9,-16.0126
rff-mtyp-xss,ff,typical,ss,27,0.3,251189,59437.8,-17.2764
rff-mtyp-xss,ff,typical,ss,27,0.3,398107,57450.9,-21.9089
rff-mtyp-xss,ff,typical,ss,27,0.3,630957,53450.5,-30.1202
rff-mtyp-xss,ff,typical,ss,27,0.3,1e+06,46274.2,-41.4554
rff-mtyp-xss,ff,typical,ss,27,0.3,1.58489e+06,36264.8,-54.0156
rff-mtyp-xss,ff,typical,ss,27,0.3,2.51189e+06,25844.9,-65.2397
rff-mtyp-xss,ff,typical,ss,27,0.3,3.98107e+06,17283.6,-73.7312
rff-mtyp-xss,ff,typical,ss,27,0.3,6.30957e+06,11183.3,-79.5520
rff-mtyp-xss,ff,typical,ss,27,0.3,1e+07,7129.9,-83.3541
rff-mtyp-xss,ff,typical,ss,27,0.3,1.58489e+07,4517.62,-85.7841
rff-mtyp-xss,ff,typical,ss,27,0.3,2.51189e+07,2855.28,-87.3200
rff-mtyp-xss,ff,typical,ss,27,0.3,3.98107e+07,1802.87,-88.2819
rff-mtyp-xss,ff,typical,ss,27,0.3,6.30957e+07,1137.99,-88.8751
rff-mtyp-xss,ff,typical,ss,27,0.3,1e+08,718.316,-89.2301
rff-mtyp-xss,ff,typical,ss,27,0.9,100,1.31361e+07,-89.7308
rff-mtyp-xss,ff,typical,ss,27,0.9,158.489,8.28846e+06,-89.5827
rff-mtyp-xss,ff,typical,ss,27,0.9,251.189,5.22988e+06,-89.3445
rff-mtyp-xss,ff,typical,ss,27,0.9,398.107,3.30016e+06,-88.9649
rff-mtyp-xss,ff,typical,ss,27,0.9,630.957,2.08279e+06,-88.3622
rff-mtyp-xss,ff,typical,ss,27,0.9,1000,1.31499e+06,-87.4068
rff-mtyp-xss,ff,typical,ss,27,0.9,1584.89,831035,-85.8955
rff-mtyp-xss,ff,typical,ss,27,0.9,2511.89,526449,-83.5131
rff-mtyp-xss,ff,typical,ss,27,0.9,3981.07,335474,-79.7884
rff-mtyp-xss,ff,typical,ss,27,0.9,6309.57,216823,-74.0804
rff-mtyp-xss,ff,typical,ss,27,0.9,10000,144651,-65.7247
rff-mtyp-xss,ff,typical,ss,27,0.9,15848.9,102654,-54.6017
rff-mtyp-xss,ff,typical,ss,27,0.9,25118.9,80012.8,-42.0155
rff-mtyp-xss,ff,typical,ss,27,0.9,39810.7,68945.7,-30.4990
rff-mtyp-xss,ff,typical,ss,27,0.9,63095.7,63968.5,-22.0129
rff-mtyp-xss,ff,typical,ss,27,0.9,100000,61769.9,-17.0570
rff-mtyp-xss,ff,typical,ss,27,0.9,158489,60606.4,-15.4070
rff-mtyp-xss,ff,typical,ss,27,0.9,251189,59485.5,-16.8998
rff-mtyp-xss,ff,typical,ss,27,0.9,398107,57513.3,-21.6848
rff-mtyp-xss,ff,typical,ss,27,0.9,630957,53507,-29.9975
rff-mtyp-xss,ff,typical,ss,27,0.9,1e+06,46312.5,-41.3976
rff-mtyp-xss,ff,typical,ss,27,0.9,1.58489e+06,36283.5,-53.9934
rff-mtyp-xss,ff,typical,ss,27,0.9,2.51189e+06,25851.7,-65.2329
rff-mtyp-xss,ff,typical,ss,27,0.9,3.98107e+06,17285.6,-73.7294
rff-mtyp-xss,ff,typical,ss,27,0.9,6.30957e+06,11183.9,-79.5516
rff-mtyp-xss,ff,typical,ss,27,0.9,1e+07,7130.04,-83.3541
rff-mtyp-xss,ff,typical,ss,27,0.9,1.58489e+07,4517.66,-85.7841
rff-mtyp-xss,ff,typical,ss,27,0.9,2.51189e+07,2855.29,-87.3201
rff-mtyp-xss,ff,typical,ss,27,0.9,3.98107e+07,1802.87,-88.2819
rff-mtyp-xss,ff,typical,ss,27,0.9,6.30957e+07,1137.99,-88.8751
rff-mtyp-xss,ff,typical,ss,27,0.9,1e+08,718.316,-89.2301
rff-mtyp-xss,ff,typical,ss,27,1.35,100,1.29825e+07,-89.7277
rff-mtyp-xss,ff,typical,ss,27,1.35,158.489,8.19153e+06,-89.5777
rff-mtyp-xss,ff,typical,ss,27,1.35,251.189,5.16872e+06,-89.3366
rff-mtyp-xss,ff,typical,ss,27,1.35,398.107,3.26158e+06,-88.9523
rff-mtyp-xss,ff,typical,ss,27,1.35,630.957,2.05845e+06,-88.3421
rff-mtyp-xss,ff,typical,ss,27,1.35,1000,1.29965e+06,-87.3751
rff-mtyp-xss,ff,typical,ss,27,1.35,1584.89,821368,-85.8453
rff-mtyp-xss,ff,typical,ss,27,1.35,2511.89,520375,-83.4341
rff-mtyp-xss,ff,typical,ss,27,1.35,3981.07,331682,-79.6658
rff-mtyp-xss,ff,typical,ss,27,1.35,6309.57,214490,-73.8953
rff-mtyp-xss,ff,typical,ss,27,1.35,10000,143263,-65.4627
rff-mtyp-xss,ff,typical,ss,27,1.35,15848.9,101880,-54.2742
rff-mtyp-xss,ff,typical,ss,27,1.35,25118.9,79624.7,-41.6764
rff-mtyp-xss,ff,typical,ss,27,1.35,39810.7,68773.8,-30.2119
rff-mtyp-xss,ff,typical,ss,27,1.35,63095.7,63902.5,-21.8035
rff-mtyp-xss,ff,typical,ss,27,1.35,100000,61750.5,-16.9166
rff-mtyp-xss,ff,typical,ss,27,1.35,158489,60606.3,-15.3170
rff-mtyp-xss,ff,typical,ss,27,1.35,251189,59492.8,-16.8439
rff-mtyp-xss,ff,typical,ss,27,1.35,398107,57522.7,-21.6516
rff-mtyp-xss,ff,typical,ss,27,1.35,630957,53515.5,-29.9793
rff-mtyp-xss,ff,typical,ss,27,1.35,1e+06,46318.2,-41.3891
rff-mtyp-xss,ff,typical,ss,27,1.35,1.58489e+06,36286.3,-53.9902
rff-mtyp-xss,ff,typical,ss,27,1.35,2.51189e+06,25852.7,-65.2318
rff-mtyp-xss,ff,typical,ss,27,1.35,3.98107e+06,17285.9,-73.7291
rff-mtyp-xss,ff,typical,ss,27,1.35,6.30957e+06,11183.9,-79.5516
rff-mtyp-xss,ff,typical,ss,27,1.35,1e+07,7130.06,-83.3541
rff-mtyp-xss,ff,typical,ss,27,1.35,1.58489e+07,4517.66,-85.7841
rff-mtyp-xss,ff,typical,ss,27,1.35,2.51189e+07,2855.29,-87.3201
rff-mtyp-xss,ff,typical,ss,27,1.35,3.98107e+07,1802.87,-88.2819
rff-mtyp-xss,ff,typical,ss,27,1.35,6.30957e+07,1137.99,-88.8751
rff-mtyp-xss,ff,typical,ss,27,1.35,1e+08,718.316,-89.2301
rff-mtyp-xss,ff,typical,ss,27,1.8,100,1.2943e+07,-89.7269
rff-mtyp-xss,ff,typical,ss,27,1.8,158.489,8.16662e+06,-89.5764
rff-mtyp-xss,ff,typical,ss,27,1.8,251.189,5.153e+06,-89.3345
rff-mtyp-xss,ff,typical,ss,27,1.8,398.107,3.25166e+06,-88.9490
rff-mtyp-xss,ff,typical,ss,27,1.8,630.957,2.0522e+06,-88.3369
rff-mtyp-xss,ff,typical,ss,27,1.8,1000,1.2957e+06,-87.3668
rff-mtyp-xss,ff,typical,ss,27,1.8,1584.89,818884,-85.8322
rff-mtyp-xss,ff,typical,ss,27,1.8,2511.89,518814,-83.4135
rff-mtyp-xss,ff,typical,ss,27,1.8,3981.07,330707,-79.6339
rff-mtyp-xss,ff,typical,ss,27,1.8,6309.57,213891,-73.8471
rff-mtyp-xss,ff,typical,ss,27,1.8,10000,142907,-65.3945
rff-mtyp-xss,ff,typical,ss,27,1.8,15848.9,101682,-54.1892
rff-mtyp-xss,ff,typical,ss,27,1.8,25118.9,79525.4,-41.5888
rff-mtyp-xss,ff,typical,ss,27,1.8,39810.7,68729.9,-30.1379
rff-mtyp-xss,ff,typical,ss,27,1.8,63095.7,63885.6,-21.7496
rff-mtyp-xss,ff,typical,ss,27,1.8,100000,61745.6,-16.8805
rff-mtyp-xss,ff,typical,ss,27,1.8,158489,60606.3,-15.2939
rff-mtyp-xss,ff,typical,ss,27,1.8,251189,59494.7,-16.8295
rff-mtyp-xss,ff,typical,ss,27,1.8,398107,57525.1,-21.6430
rff-mtyp-xss,ff,typical,ss,27,1.8,630957,53517.6,-29.9747
rff-mtyp-xss,ff,typical,ss,27,1.8,1e+06,46319.6,-41.3869
rff-mtyp-xss,ff,typical,ss,27,1.8,1.58489e+06,36287,-53.9893
rff-mtyp-xss,ff,typical,ss,27,1.8,2.51189e+06,25853,-65.2316
rff-mtyp-xss,ff,typical,ss,27,1.8,3.98107e+06,17286,-73.7291
rff-mtyp-xss,ff,typical,ss,27,1.8,6.30957e+06,11184,-79.5515
rff-mtyp-xss,ff,typical,ss,27,1.8,1e+07,7130.07,-83.3541
rff-mtyp-xss,ff,typical,ss,27,1.8,1.58489e+07,4517.66,-85.7841
rff-mtyp-xss,ff,typical,ss,27,1.8,2.51189e+07,2855.29,-87.3201
rff-mtyp-xss,ff,typical,ss,27,1.8,3.98107e+07,1802.87,-88.2819
rff-mtyp-xss,ff,typical,ss,27,1.8,6.30957e+07,1137.99,-88.8751
rff-mtyp-xss,ff,typical,ss,27,1.8,1e+08,718.316,-89.2301
rff-mtyp-xss,ff,typical,ss,27,2.25,100,1.29329e+07,-89.7267
rff-mtyp-xss,ff,typical,ss,27,2.25,158.489,8.16024e+06,-89.5761
rff-mtyp-xss,ff,typical,ss,27,2.25,251.189,5.14898e+06,-89.3340
rff-mtyp-xss,ff,typical,ss,27,2.25,398.107,3.24912e+06,-88.9481
rff-mtyp-xss,ff,typical,ss,27,2.25,630.957,2.0506e+06,-88.3355
rff-mtyp-xss,ff,typical,ss,27,2.25,1000,1.29469e+06,-87.3646
rff-mtyp-xss,ff,typical,ss,27,2.25,1584.89,818248,-85.8288
rff-mtyp-xss,ff,typical,ss,27,2.25,2511.89,518415,-83.4083
rff-mtyp-xss,ff,typical,ss,27,2.25,3981.07,330458,-79.6257
rff-mtyp-xss,ff,typical,ss,27,2.25,6309.57,213738,-73.8347
rff-mtyp-xss,ff,typical,ss,27,2.25,10000,142816,-65.3770
rff-mtyp-xss,ff,typical,ss,27,2.25,15848.9,101632,-54.1674
rff-mtyp-xss,ff,typical,ss,27,2.25,25118.9,79500,-41.5663
rff-mtyp-xss,ff,typical,ss,27,2.25,39810.7,68718.6,-30.1189
rff-mtyp-xss,ff,typical,ss,27,2.25,63095.7,63881.3,-21.7358
rff-mtyp-xss,ff,typical,ss,27,2.25,100000,61744.4,-16.8713
rff-mtyp-xss,ff,typical,ss,27,2.25,158489,60606.3,-15.2879
rff-mtyp-xss,ff,typical,ss,27,2.25,251189,59495.2,-16.8259
rff-mtyp-xss,ff,typical,ss,27,2.25,398107,57525.7,-21.6408
rff-mtyp-xss,ff,typical,ss,27,2.25,630957,53518.2,-29.9735
rff-mtyp-xss,ff,typical,ss,27,2.25,1e+06,46320,-41.3863
rff-mtyp-xss,ff,typical,ss,27,2.25,1.58489e+06,36287.2,-53.9891
rff-mtyp-xss,ff,typical,ss,27,2.25,2.51189e+06,25853,-65.2315
rff-mtyp-xss,ff,typical,ss,27,2.25,3.98107e+06,17286,-73.7290
rff-mtyp-xss,ff,typical,ss,27,2.25,6.30957e+06,11184,-79.5515
rff-mtyp-xss,ff,typical,ss,27,2.25,1e+07,7130.07,-83.3541
rff-mtyp-xss,ff,typical,ss,27,2.25,1.58489e+07,4517.66,-85.7841
rff-mtyp-xss,ff,typical,ss,27,2.25,2.51189e+07,2855.29,-87.3201
rff-mtyp-xss,ff,typical,ss,27,2.25,3.98107e+07,1802.87,-88.2819
rff-mtyp-xss,ff,typical,ss,27,2.25,6.30957e+07,1137.99,-88.8751
rff-mtyp-xss,ff,typical,ss,27,2.25,1e+08,718.316,-89.2301
rff-mtyp-xss,ff,typical,ss,27,2.7,100,1.29303e+07,-89.7267
rff-mtyp-xss,ff,typical,ss,27,2.7,158.489,8.15861e+06,-89.5760
rff-mtyp-xss,ff,typical,ss,27,2.7,251.189,5.14795e+06,-89.3338
rff-mtyp-xss,ff,typical,ss,27,2.7,398.107,3.24847e+06,-88.9479
rff-mtyp-xss,ff,typical,ss,27,2.7,630.957,2.05019e+06,-88.3352
rff-mtyp-xss,ff,typical,ss,27,2.7,1000,1.29444e+06,-87.3641
rff-mtyp-xss,ff,typical,ss,27,2.7,1584.89,818085,-85.8280
rff-mtyp-xss,ff,typical,ss,27,2.7,2511.89,518313,-83.4069
rff-mtyp-xss,ff,typical,ss,27,2.7,3981.07,330394,-79.6236
rff-mtyp-xss,ff,typical,ss,27,2.7,6309.57,213698,-73.8315
rff-mtyp-xss,ff,typical,ss,27,2.7,10000,142793,-65.3725
rff-mtyp-xss,ff,typical,ss,27,2.7,15848.9,101619,-54.1618
rff-mtyp-xss,ff,typical,ss,27,2.7,25118.9,79493.5,-41.5605
rff-mtyp-xss,ff,typical,ss,27,2.7,39810.7,68715.8,-30.1141
rff-mtyp-xss,ff,typical,ss,27,2.7,63095.7,63880.2,-21.7323
rff-mtyp-xss,ff,typical,ss,27,2.7,100000,61744,-16.8689
rff-mtyp-xss,ff,typical,ss,27,2.7,158489,60606.3,-15.2864
rff-mtyp-xss,ff,typical,ss,27,2.7,251189,59495.3,-16.8249
rff-mtyp-xss,ff,typical,ss,27,2.7,398107,57525.9,-21.6403
rff-mtyp-xss,ff,typical,ss,27,2.7,630957,53518.3,-29.9732
rff-mtyp-xss,ff,typical,ss,27,2.7,1e+06,46320.1,-41.3862
rff-mtyp-xss,ff,typical,ss,27,2.7,1.58489e+06,36287.3,-53.9890
rff-mtyp-xss,ff,typical,ss,27,2.7,2.51189e+06,25853.1,-65.2315
rff-mtyp-xss,ff,typical,ss,27,2.7,3.98107e+06,17286,-73.7290
rff-mtyp-xss,ff,typical,ss,27,2.7,6.30957e+06,11184,-79.5515
rff-mtyp-xss,ff,typical,ss,27,2.7,1e+07,7130.07,-83.3541
rff-mtyp-xss,ff,typical,ss,27,2.7,1.58489e+07,4517.66,-85.7841
rff-mtyp-xss,ff,typical,ss,27,2.7,2.51189e+07,2855.29,-87.3201
rff-mtyp-xss,ff,typical,ss,27,2.7,3.98107e+07,1802.87,-88.2819
rff-mtyp-xss,ff,typical,ss,27,2.7,6.30957e+07,1137.99,-88.8751
rff-mtyp-xss,ff,typical,ss,27,2.7,1e+08,718.316,-89.2301
rff-mtyp-xss,ff,typical,ss,125,0.3,100,1.41692e+07,-89.7502
rff-mtyp-xss,ff,typical,ss,125,0.3,158.489,8.94031e+06,-89.6142
rff-mtyp-xss,ff,typical,ss,125,0.3,251.189,5.64115e+06,-89.3950
rff-mtyp-xss,ff,typical,ss,125,0.3,398.107,3.55963e+06,-89.0451
rff-mtyp-xss,ff,typical,ss,125,0.3,630.957,2.24646e+06,-88.4894
rff-mtyp-xss,ff,typical,ss,125,0.3,1000,1.4182e+06,-87.6083
rff-mtyp-xss,ff,typical,ss,125,0.3,1584.89,896044,-86.2140
rff-mtyp-xss,ff,typical,ss,125,0.3,2511.89,567300,-84.0141
rff-mtyp-xss,ff,typical,ss,125,0.3,3981.07,360990,-80.5681
rff-mtyp-xss,ff,typical,ss,125,0.3,6309.57,232529,-75.2620
rff-mtyp-xss,ff,typical,ss,125,0.3,10000,154002,-67.4121
rff-mtyp-xss,ff,typical,ss,125,0.3,15848.9,107854,-56.7434
rff-mtyp-xss,ff,typical,ss,125,0.3,25118.9,82587.8,-44.2778
rff-mtyp-xss,ff,typical,ss,125,0.3,39810.7,70022.4,-32.4487
rff-mtyp-xss,ff,typical,ss,125,0.3,63095.7,64300.4,-23.4493
rff-mtyp-xss,ff,typical,ss,125,0.3,100000,61771,-18.0216
rff-mtyp-xss,ff,typical,ss,125,0.3,158489,60471.7,-16.0208
rff-mtyp-xss,ff,typical,ss,125,0.3,251189,59301.7,-17.2714
rff-mtyp-xss,ff,typical,ss,125,0.3,398107,57323.7,-21.8907
rff-mtyp-xss,ff,typical,ss,125,0.3,630957,53341.5,-30.0893
rff-mtyp-xss,ff,typical,ss,125,0.3,1e+06,46193.3,-41.4159
rff-mtyp-xss,ff,typical,ss,125,0.3,1.58489e+06,36213.7,-53.9760
rff-mtyp-xss,ff,typical,ss,125,0.3,2.51189e+06,25815.4,-65.2075
rff-mtyp-xss,ff,typical,ss,125,0.3,3.98107e+06,17266.5,-73.7083
rff-mtyp-xss,ff,typical,ss,125,0.3,6.30957e+06,11173.1,-79.5368
rff-mtyp-xss,ff,typical,ss,125,0.3,1e+07,7123.58,-83.3443
rff-mtyp-xss,ff,typical,ss,125,0.3,1.58489e+07,4513.67,-85.7779
rff-mtyp-xss,ff,typical,ss,125,0.3,2.51189e+07,2852.8,-87.3162
rff-mtyp-xss,ff,typical,ss,125,0.3,3.98107e+07,1801.3,-88.2795
rff-mtyp-xss,ff,typical,ss,125,0.3,6.30957e+07,1137,-88.8737
rff-mtyp-xss,ff,typical,ss,125,0.3,1e+08,717.693,-89.2294
rff-mtyp-xss,ff,typical,ss,125,0.9,100,1.31359e+07,-89.7314
rff-mtyp-xss,ff,typical,ss,125,0.9,158.489,8.28833e+06,-89.5837
rff-mtyp-xss,ff,typical,ss,125,0.9,251.189,5.22979e+06,-89.3461
rff-mtyp-xss,ff,typical,ss,125,0.9,398.107,3.30011e+06,-88.9674
rff-mtyp-xss,ff,typical,ss,125,0.9,630.957,2.08276e+06,-88.3661
rff-mtyp-xss,ff,typical,ss,125,0.9,1000,1.31497e+06,-87.4130
rff-mtyp-xss,ff,typical,ss,125,0.9,1584.89,831011,-85.9052
rff-mtyp-xss,ff,typical,ss,125,0.9,2511.89,526424,-83.5283
rff-mtyp-xss,ff,typical,ss,125,0.9,3981.07,335443,-79.8122
rff-mtyp-xss,ff,typical,ss,125,0.9,6309.57,216780,-74.1162
rff-mtyp-xss,ff,typical,ss,125,0.9,10000,144589,-65.7754
rff-mtyp-xss,ff,typical,ss,125,0.9,15848.9,102568,-54.6650
rff-mtyp-xss,ff,typical,ss,125,0.9,25118.9,79903.5,-42.0806
rff-mtyp-xss,ff,typical,ss,125,0.9,39810.7,68819.4,-30.5529
rff-mtyp-xss,ff,typical,ss,125,0.9,63095.7,63832.9,-22.0499
rff-mtyp-xss,ff,typical,ss,125,0.9,100000,61630.5,-17.0778
rff-mtyp-xss,ff,typical,ss,125,0.9,158489,60466.8,-15.4139
rff-mtyp-xss,ff,typical,ss,125,0.9,251189,59349.2,-16.8939
rff-mtyp-xss,ff,typical,ss,125,0.9,398107,57386,-21.6661
rff-mtyp-xss,ff,typical,ss,125,0.9,630957,53398,-29.9663
rff-mtyp-xss,ff,typical,ss,125,0.9,1e+06,46231.6,-41.3579
rff-mtyp-xss,ff,typical,ss,125,0.9,1.58489e+06,36232.5,-53.9538
rff-mtyp-xss,ff,typical,ss,125,0.9,2.51189e+06,25822.2,-65.2006
rff-mtyp-xss,ff,typical,ss,125,0.9,3.98107e+06,17268.5,-73.7065
rff-mtyp-xss,ff,typical,ss,125,0.9,6.30957e+06,11173.6,-79.5364
rff-mtyp-xss,ff,typical,ss,125,0.9,1e+07,7123.72,-83.3443
rff-mtyp-xss,ff,typical,ss,125,0.9,1.58489e+07,4513.71,-85.7779
rff-mtyp-xss,ff,typical,ss,125,0.9,2.51189e+07,2852.81,-87.3162
rff-mtyp-xss,ff,typical,ss,125,0.9,3.98107e+07,1801.31,-88.2795
rff-mtyp-xss,ff,typical,ss,125,0.9,6.30957e+07,1137,-88.8737
rff-mtyp-xss,ff,typical,ss,125,0.9,1e+08,717.693,-89.2294
rff-mtyp-xss,ff,typical,ss,125,1.35,100,1.29823e+07,-89.7284
rff-mtyp-xss,ff,typical,ss,125,1.35,158.489,8.1914e+06,-89.5787
rff-mtyp-xss,ff,typical,ss,125,1.35,251.189,5.16864e+06,-89.3381
rff-mtyp-xss,ff,typical,ss,125,1.35,398.107,3.26153e+06,-88.9548
rff-mtyp-xss,ff,typical,ss,125,1.35,630.957,2.05842e+06,-88.3460
rff-mtyp-xss,ff,typical,ss,125,1.35,1000,1.29962e+06,-87.3813
rff-mtyp-xss,ff,typical,ss,125,1.35,1584.89,821344,-85.8551
rff-mtyp-xss,ff,typical,ss,125,1.35,2511.89,520350,-83.4496
rff-mtyp-xss,ff,typical,ss,125,1.35,3981.07,331650,-79.6898
rff-mtyp-xss,ff,typical,ss,125,1.35,6309.57,214447,-73.9315
rff-mtyp-xss,ff,typical,ss,125,1.35,10000,143201,-65.5137
rff-mtyp-xss,ff,typical,ss,125,1.35,15848.9,101794,-54.3377
rff-mtyp-xss,ff,typical,ss,125,1.35,25118.9,79514.9,-41.7414
rff-mtyp-xss,ff,typical,ss,125,1.35,39810.7,68647.1,-30.2655
rff-mtyp-xss,ff,typical,ss,125,1.35,63095.7,63766.6,-21.8401
rff-mtyp-xss,ff,typical,ss,125,1.35,100000,61611,-16.9371
rff-mtyp-xss,ff,typical,ss,125,1.35,158489,60466.6,-15.3236
rff-mtyp-xss,ff,typical,ss,125,1.35,251189,59356.5,-16.8378
rff-mtyp-xss,ff,typical,ss,125,1.35,398107,57395.3,-21.6327
rff-mtyp-xss,ff,typical,ss,125,1.35,630957,53406.4,-29.9480
rff-mtyp-xss,ff,typical,ss,125,1.35,1e+06,46237.3,-41.3493
rff-mtyp-xss,ff,typical,ss,125,1.35,1.58489e+06,36235.3,-53.9505
rff-mtyp-xss,ff,typical,ss,125,1.35,2.51189e+06,25823.2,-65.1996
rff-mtyp-xss,ff,typical,ss,125,1.35,3.98107e+06,17268.9,-73.7062
rff-mtyp-xss,ff,typical,ss,125,1.35,6.30957e+06,11173.7,-79.5363
rff-mtyp-xss,ff,typical,ss,125,1.35,1e+07,7123.75,-83.3443
rff-mtyp-xss,ff,typical,ss,125,1.35,1.58489e+07,4513.72,-85.7779
rff-mtyp-xss,ff,typical,ss,125,1.35,2.51189e+07,2852.81,-87.3162
rff-mtyp-xss,ff,typical,ss,125,1.35,3.98107e+07,1801.31,-88.2795
rff-mtyp-xss,ff,typical,ss,125,1.35,6.30957e+07,1137,-88.8737
rff-mtyp-xss,ff,typical,ss,125,1.35,1e+08,717.693,-89.2294
rff-mtyp-xss,ff,typical,ss,125,1.8,100,1.29428e+07,-89.7276
rff-mtyp-xss,ff,typical,ss,125,1.8,158.489,8.16649e+06,-89.5774
rff-mtyp-xss,ff,typical,ss,125,1.8,251.189,5.15292e+06,-89.3361
rff-mtyp-xss,ff,typical,ss,125,1.8,398.107,3.25161e+06,-88.9515
rff-mtyp-xss,ff,typical,ss,125,1.8,630.957,2.05216e+06,-88.3408
rff-mtyp-xss,ff,typical,ss,125,1.8,1000,1.29568e+06,-87.3730
rff-mtyp-xss,ff,typical,ss,125,1.8,1584.89,818860,-85.8421
rff-mtyp-xss,ff,typical,ss,125,1.8,2511.89,518790,-83.4290
rff-mtyp-xss,ff,typical,ss,125,1.8,3981.07,330676,-79.6579
rff-mtyp-xss,ff,typical,ss,125,1.8,6309.57,213847,-73.8833
rff-mtyp-xss,ff,typical,ss,125,1.8,10000,142844,-65.4457
rff-mtyp-xss,ff,typical,ss,125,1.8,15848.9,101596,-54.2527
rff-mtyp-xss,ff,typical,ss,125,1.8,25118.9,79415.5,-41.6537
rff-mtyp-xss,ff,typical,ss,125,1.8,39810.7,68603.1,-30.1914
rff-mtyp-xss,ff,typical,ss,125,1.8,63095.7,63749.8,-21.7861
rff-mtyp-xss,ff,typical,ss,125,1.8,100000,61606.1,-16.9010
rff-mtyp-xss,ff,typical,ss,125,1.8,158489,60466.6,-15.3004
rff-mtyp-xss,ff,typical,ss,125,1.8,251189,59358.4,-16.8234
rff-mtyp-xss,ff,typical,ss,125,1.8,398107,57397.7,-21.6242
rff-mtyp-xss,ff,typical,ss,125,1.8,630957,53408.6,-29.9433
rff-mtyp-xss,ff,typical,ss,125,1.8,1e+06,46238.8,-41.3471
rff-mtyp-xss,ff,typical,ss,125,1.8,1.58489e+06,36236,-53.9496
rff-mtyp-xss,ff,typical,ss,125,1.8,2.51189e+06,25823.5,-65.1993
rff-mtyp-xss,ff,typical,ss,125,1.8,3.98107e+06,17268.9,-73.7061
rff-mtyp-xss,ff,typical,ss,125,1.8,6.30957e+06,11173.7,-79.5363
rff-mtyp-xss,ff,typical,ss,125,1.8,1e+07,7123.75,-83.3443
rff-mtyp-xss,ff,typical,ss,125,1.8,1.58489e+07,4513.72,-85.7779
rff-mtyp-xss,ff,typical,ss,125,1.8,2.51189e+07,2852.81,-87.3162
rff-mtyp-xss,ff,typical,ss,125,1.8,3.98107e+07,1801.31,-88.2795
rff-mtyp-xss,ff,typical,ss,125,1.8,6.30957e+07,1137,-88.8737
rff-mtyp-xss,ff,typical,ss,125,1.8,1e+08,717.693,-89.2294
rff-mtyp-xss,ff,typical,ss,125,2.25,100,1.29327e+07,-89.7274
rff-mtyp-xss,ff,typical,ss,125,2.25,158.489,8.16011e+06,-89.5771
rff-mtyp-xss,ff,typical,ss,125,2.25,251.189,5.14889e+06,-89.3355
rff-mtyp-xss,ff,typical,ss,125,2.25,398.107,3.24907e+06,-88.9506
rff-mtyp-xss,ff,typical,ss,125,2.25,630.957,2.05056e+06,-88.3395
rff-mtyp-xss,ff,typical,ss,125,2.25,1000,1.29467e+06,-87.3709
rff-mtyp-xss,ff,typical,ss,125,2.25,1584.89,818224,-85.8387
rff-mtyp-xss,ff,typical,ss,125,2.25,2511.89,518390,-83.4238
rff-mtyp-xss,ff,typical,ss,125,2.25,3981.07,330427,-79.6497
rff-mtyp-xss,ff,typical,ss,125,2.25,6309.57,213694,-73.8710
rff-mtyp-xss,ff,typical,ss,125,2.25,10000,142753,-65.4282
rff-mtyp-xss,ff,typical,ss,125,2.25,15848.9,101545,-54.2309
